,customer_id,payment_type_id,internet_service_type_id,contract_type_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,contract_type,internet_service_type,payment_type,contract_type_id,paperless_billing,gender,senior_citizen,partner,dependents,payment_type_id,monthly_charges,total_charges,signup_date,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies
5420,2260-USTRB,3,2,1,Female,1,No,No,2,Yes,No,No,No,No,No,No,No,Yes,70.2,115.95,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),1,Yes,Female,1,No,No,3,70.2,115.95,2021-11-21 18:07:34,Yes,No,2,No,No,No,No,No,No
5421,2282-YGNOR,4,1,2,Female,0,No,No,29,Yes,No,Yes,No,Yes,Yes,No,No,No,58.0,1734.5,No,One year,DSL,Credit card (automatic),2,No,Female,0,No,No,4,58.0,1734.5,2019-08-21 18:07:34,Yes,No,1,Yes,No,Yes,Yes,No,No
5422,2452-KDRRH,4,2,1,Male,1,No,No,67,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,101.4,6841.05,No,Month-to-month,Fiber optic,Credit card (automatic),1,Yes,Male,1,No,No,4,101.4,6841.05,2016-06-21 18:07:34,Yes,Yes,2,No,No,Yes,No,Yes,Yes
5423,2775-SEFEE,3,1,3,Male,0,No,Yes,0,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,61.9, ,No,Two year,DSL,Bank transfer (automatic),3,Yes,Male,0,No,Yes,3,61.9, ,2022-01-21 18:07:34,Yes,Yes,1,Yes,Yes,No,Yes,No,No
5424,2898-MRKPI,4,2,2,Male,0,Yes,Yes,68,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,101.05,6770.5,No,One year,Fiber optic,Credit card (automatic),2,Yes,Male,0,Yes,Yes,4,101.05,6770.5,2016-05-21 18:07:34,Yes,Yes,2,No,Yes,No,No,Yes,Yes
5425,2955-BJZHG,1,2,1,Male,0,Yes,Yes,17,Yes,No,No,No,No,No,Yes,No,No,80.85,1400.85,Yes,Month-to-month,Fiber optic,Electronic check,1,No,Male,0,Yes,Yes,1,80.85,1400.85,2020-08-21 18:07:34,Yes,No,2,No,No,No,No,Yes,No
5426,3030-ZKIWL,2,3,1,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.05,20.05,No,Month-to-month,None,Mailed check,1,No,Male,0,No,No,2,20.05,20.05,2021-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5427,3525-DVKFN,2,3,3,Female,0,No,No,17,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.4,358.05,No,Two year,None,Mailed check,3,No,Female,0,No,No,2,19.4,358.05,2020-08-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5428,3727-OVPRY,4,3,2,Male,0,Yes,Yes,66,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,25.7,1714.55,No,One year,None,Credit card (automatic),2,Yes,Male,0,Yes,Yes,4,25.7,1714.55,2016-07-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5429,3866-MDTUB,1,1,1,Female,0,No,No,2,Yes,No,Yes,No,No,No,Yes,Yes,Yes,70.75,146.9,Yes,Month-to-month,DSL,Electronic check,1,Yes,Female,0,No,No,1,70.75,146.9,2021-11-21 18:07:34,Yes,No,1,Yes,No,No,No,Yes,Yes
5430,3900-AQPHZ,2,3,1,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.9,19.9,Yes,Month-to-month,None,Mailed check,1,No,Female,0,No,No,2,19.9,19.9,2021-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5431,4299-OPXEJ,3,3,3,Female,0,No,No,56,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.55,1080.55,No,Two year,None,Bank transfer (automatic),3,Yes,Female,0,No,No,3,19.55,1080.55,2017-05-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5432,4587-NUKOX,1,2,1,Female,0,No,No,3,Yes,No,Yes,Yes,No,No,No,No,Yes,79.1,246.5,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Female,0,No,No,1,79.1,246.5,2021-10-21 18:07:34,Yes,No,2,Yes,Yes,No,No,No,No
5433,4661-NJEUX,2,3,1,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.05,20.05,No,Month-to-month,None,Mailed check,1,Yes,Male,0,No,No,2,20.05,20.05,2021-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5434,4826-TZEVA,4,2,1,Female,0,No,No,40,Yes,No,No,Yes,No,No,No,No,No,74.8,2971.7,No,Month-to-month,Fiber optic,Credit card (automatic),1,No,Female,0,No,No,4,74.8,2971.7,2018-09-21 18:07:34,Yes,No,2,No,Yes,No,No,No,No
5435,4826-XTSOH,1,2,1,Male,1,Yes,No,1,Yes,Yes,No,No,No,No,Yes,No,Yes,86.05,86.05,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Male,1,Yes,No,1,86.05,86.05,2021-12-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,No
5436,5003-OKNNK,4,3,2,Female,0,Yes,Yes,15,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.35,335.95,No,One year,None,Credit card (automatic),2,No,Female,0,Yes,Yes,4,20.35,335.95,2020-10-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5437,5118-MUEYH,4,2,1,Female,0,Yes,No,48,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,105.1,5083.55,No,Month-to-month,Fiber optic,Credit card (automatic),1,Yes,Female,0,Yes,No,4,105.1,5083.55,2018-01-21 18:07:34,Yes,Yes,2,No,Yes,No,Yes,Yes,Yes
5438,5214-NLTIT,4,2,3,Male,0,Yes,Yes,72,Yes,Yes,No,No,Yes,No,No,Yes,Yes,90.8,6511.8,No,Two year,Fiber optic,Credit card (automatic),3,Yes,Male,0,Yes,Yes,4,90.8,6511.8,2016-01-21 18:07:34,Yes,Yes,2,No,No,Yes,No,No,Yes
5439,5327-XOKKY,4,1,3,Male,1,Yes,No,72,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,73.45,5329,No,Two year,DSL,Credit card (automatic),3,Yes,Male,1,Yes,No,4,73.45,5329,2016-01-21 18:07:34,Yes,Yes,1,No,No,Yes,No,Yes,Yes
5440,6341-AEVKX,1,2,2,Female,0,Yes,No,62,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,104.3,6613.65,No,One year,Fiber optic,Electronic check,2,Yes,Female,0,Yes,No,1,104.3,6613.65,2016-11-21 18:07:34,Yes,No,2,Yes,No,Yes,Yes,Yes,Yes
5441,6370-ZVHDV,3,3,3,Female,0,Yes,No,61,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.3,1554.9,No,Two year,None,Bank transfer (automatic),3,No,Female,0,Yes,No,3,25.3,1554.9,2016-12-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5442,6421-SZVEM,3,2,2,Female,0,Yes,Yes,28,Yes,No,Yes,No,No,No,No,Yes,Yes,82.85,2320.8,No,One year,Fiber optic,Bank transfer (automatic),2,Yes,Female,0,Yes,Yes,3,82.85,2320.8,2019-09-21 18:07:34,Yes,No,2,Yes,No,No,No,No,Yes
5443,6693-FRIRW,4,2,1,Male,0,No,No,18,Yes,No,No,Yes,Yes,No,Yes,Yes,No,101.3,1794.65,No,Month-to-month,Fiber optic,Credit card (automatic),1,No,Male,0,No,No,4,101.3,1794.65,2020-07-21 18:07:34,Yes,No,2,No,Yes,Yes,No,Yes,Yes
5444,6772-WFQRD,3,3,2,Male,0,No,Yes,40,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.4,854.9,No,One year,None,Bank transfer (automatic),2,Yes,Male,0,No,Yes,3,20.4,854.9,2018-09-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5445,6804-GDMOI,1,2,3,Female,0,No,No,61,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,106.6,6428.4,Yes,Two year,Fiber optic,Electronic check,3,Yes,Female,0,No,No,1,106.6,6428.4,2016-12-21 18:07:34,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes
5446,6844-DZKRF,4,1,1,Male,0,No,No,2,Yes,No,No,No,No,Yes,No,No,Yes,50.2,109.25,No,Month-to-month,DSL,Credit card (automatic),1,Yes,Male,0,No,No,4,50.2,109.25,2021-11-21 18:07:34,Yes,No,1,No,No,No,Yes,No,No
5447,6857-TKDJV,3,3,3,Male,0,Yes,Yes,67,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.65,1620.45,No,Two year,None,Bank transfer (automatic),3,No,Male,0,Yes,Yes,3,24.65,1620.45,2016-06-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5448,6933-FHBZC,2,1,2,Female,0,No,No,26,Yes,No,No,Yes,Yes,No,No,No,Yes,56.05,1553.2,No,One year,DSL,Mailed check,2,Yes,Female,0,No,No,2,56.05,1553.2,2019-11-21 18:07:34,Yes,No,1,No,Yes,Yes,No,No,No
5449,7206-GZCDC,1,2,1,Female,1,No,No,1,Yes,No,No,No,No,No,No,No,Yes,69.25,69.25,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Female,1,No,No,1,69.25,69.25,2021-12-21 18:07:34,Yes,No,2,No,No,No,No,No,No
5450,7544-ZVIKX,3,2,2,Male,0,Yes,Yes,58,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,105.05,6004.85,No,One year,Fiber optic,Bank transfer (automatic),2,Yes,Male,0,Yes,Yes,3,105.05,6004.85,2017-03-21 18:07:34,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes
5451,7609-NRNCA,2,3,2,Female,0,No,No,17,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.55,280.85,No,One year,None,Mailed check,2,No,Female,0,No,No,2,19.55,280.85,2020-08-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5452,7638-QVMVY,1,2,1,Female,0,No,No,7,Yes,No,No,No,No,No,Yes,No,Yes,79.0,522.95,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Female,0,No,No,1,79.0,522.95,2021-06-21 18:07:34,Yes,No,2,No,No,No,No,Yes,No
5453,7682-AZNDK,1,2,1,Male,0,Yes,Yes,34,Yes,No,No,Yes,Yes,No,Yes,No,Yes,89.85,3091.75,No,Month-to-month,Fiber optic,Electronic check,1,Yes,Male,0,Yes,Yes,1,89.85,3091.75,2019-03-21 18:07:34,Yes,No,2,No,Yes,Yes,No,Yes,No
5454,8286-AFUYI,1,1,1,Male,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,47.95,47.95,No,Month-to-month,DSL,Electronic check,1,No,Male,0,No,No,1,47.95,47.95,2021-12-21 18:07:34,Yes,No,1,Yes,No,No,No,No,No
5455,8612-GXIDD,3,3,3,Male,0,Yes,Yes,12,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,25.4,313,No,Two year,None,Bank transfer (automatic),3,Yes,Male,0,Yes,Yes,3,25.4,313,2021-01-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5456,8647-SDTWQ,1,2,1,Male,0,Yes,Yes,57,Yes,Yes,No,No,No,No,No,No,Yes,74.3,4018.35,No,Month-to-month,Fiber optic,Electronic check,1,Yes,Male,0,Yes,Yes,1,74.3,4018.35,2017-04-21 18:07:34,Yes,Yes,2,No,No,No,No,No,No
5457,8816-VXNZD,1,2,1,Female,0,No,No,1,Yes,Yes,No,No,No,No,No,No,Yes,75.1,75.1,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Female,0,No,No,1,75.1,75.1,2021-12-21 18:07:34,Yes,Yes,2,No,No,No,No,No,No
5458,8819-WFGGJ,3,1,3,Male,0,Yes,No,68,No,No phone service,Yes,No,Yes,No,Yes,Yes,Yes,54.1,3794.5,No,Two year,DSL,Bank transfer (automatic),3,Yes,Male,0,Yes,No,3,54.1,3794.5,2016-05-21 18:07:34,No,No phone service,1,Yes,No,Yes,No,Yes,Yes
5459,9127-QRZMH,3,1,2,Male,0,Yes,No,44,Yes,No,Yes,Yes,No,Yes,No,No,Yes,59.85,2603.95,No,One year,DSL,Bank transfer (automatic),2,Yes,Male,0,Yes,No,3,59.85,2603.95,2018-05-21 18:07:34,Yes,No,1,Yes,Yes,No,Yes,No,No
5460,9512-PHSMG,2,3,1,Female,0,Yes,No,10,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.55,252.75,No,Month-to-month,None,Mailed check,1,Yes,Female,0,Yes,No,2,20.55,252.75,2021-03-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5461,9552-TGUZV,2,2,1,Male,0,Yes,No,8,Yes,No,Yes,No,No,No,No,No,Yes,75.0,658.1,No,Month-to-month,Fiber optic,Mailed check,1,Yes,Male,0,Yes,No,2,75.0,658.1,2021-05-21 18:07:34,Yes,No,2,Yes,No,No,No,No,No
5462,9746-YKGXB,3,1,2,Male,0,Yes,Yes,52,No,No phone service,Yes,No,Yes,No,No,Yes,No,44.25,2276.1,No,One year,DSL,Bank transfer (automatic),2,No,Male,0,Yes,Yes,3,44.25,2276.1,2017-09-21 18:07:34,No,No phone service,1,Yes,No,Yes,No,No,Yes
5463,9931-KGHOA,3,1,1,Female,0,Yes,No,46,Yes,Yes,Yes,No,No,No,No,No,No,55.0,2473.95,No,Month-to-month,DSL,Bank transfer (automatic),1,No,Female,0,Yes,No,3,55.0,2473.95,2018-03-21 18:07:34,Yes,Yes,1,Yes,No,No,No,No,No
5464,1989-PRJHP,1,2,1,Male,1,Yes,No,27,Yes,Yes,No,No,No,No,No,No,Yes,75.5,1893.95,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Male,1,Yes,No,1,75.5,1893.95,2019-10-21 18:07:34,Yes,Yes,2,No,No,No,No,No,No
5465,2013-SGDXK,1,2,1,Female,0,No,No,1,Yes,No,No,Yes,No,No,Yes,No,No,84.3,84.3,Yes,Month-to-month,Fiber optic,Electronic check,1,No,Female,0,No,No,1,84.3,84.3,2021-12-21 18:07:34,Yes,No,2,No,Yes,No,No,Yes,No
5466,2640-LYMOV,2,3,1,Male,0,No,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.65,38.8,No,Month-to-month,None,Mailed check,1,Yes,Male,0,No,No,2,19.65,38.8,2021-11-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5467,2924-KHUVI,1,2,2,Male,0,Yes,No,56,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,100.55,5514.95,No,One year,Fiber optic,Electronic check,2,Yes,Male,0,Yes,No,1,100.55,5514.95,2017-05-21 18:07:34,Yes,Yes,2,Yes,No,No,No,Yes,Yes
5468,3096-JRDSO,3,2,1,Female,1,Yes,No,27,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,104.3,2867.75,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),1,Yes,Female,1,Yes,No,3,104.3,2867.75,2019-10-21 18:07:34,Yes,Yes,2,Yes,No,No,Yes,Yes,Yes
5469,3166-PNEOF,4,1,3,Female,0,No,No,61,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,86.45,5175.3,No,Two year,DSL,Credit card (automatic),3,No,Female,0,No,No,4,86.45,5175.3,2016-12-21 18:07:34,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes
5470,3197-ARFOY,2,2,1,Female,1,No,No,19,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,105.0,2007.25,No,Month-to-month,Fiber optic,Mailed check,1,Yes,Female,1,No,No,2,105.0,2007.25,2020-06-21 18:07:34,Yes,No,2,Yes,Yes,No,Yes,Yes,Yes
5471,3266-FTKHB,2,3,3,Male,0,No,No,17,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.15,343.45,No,Two year,None,Mailed check,3,No,Male,0,No,No,2,19.15,343.45,2020-08-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5472,4013-UBXWQ,1,1,1,Female,0,No,No,7,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,74.65,521.1,Yes,Month-to-month,DSL,Electronic check,1,Yes,Female,0,No,No,1,74.65,521.1,2021-06-21 18:07:34,Yes,Yes,1,No,No,No,Yes,Yes,Yes
5473,4234-XTNEA,1,2,1,Male,0,No,No,2,Yes,No,No,No,No,No,Yes,No,Yes,79.95,174.45,No,Month-to-month,Fiber optic,Electronic check,1,Yes,Male,0,No,No,1,79.95,174.45,2021-11-21 18:07:34,Yes,No,2,No,No,No,No,Yes,No
5474,4568-KNYWR,4,1,3,Male,0,No,No,52,Yes,No,Yes,Yes,No,No,Yes,No,Yes,63.25,3342.45,No,Two year,DSL,Credit card (automatic),3,Yes,Male,0,No,No,4,63.25,3342.45,2017-09-21 18:07:34,Yes,No,1,Yes,Yes,No,No,Yes,No
5475,4745-LSPLO,2,3,1,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.5,20.5,Yes,Month-to-month,None,Mailed check,1,No,Male,0,No,No,2,20.5,20.5,2021-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5476,5144-PQCDZ,2,3,1,Male,0,No,No,4,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.95,59.25,No,Month-to-month,None,Mailed check,1,Yes,Male,0,No,No,2,19.95,59.25,2021-09-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5477,5924-SNGKP,4,3,2,Female,0,No,Yes,41,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.25,865,No,One year,None,Credit card (automatic),2,Yes,Female,0,No,Yes,4,20.25,865,2018-08-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5478,6023-GSSXW,4,1,3,Female,0,Yes,No,69,Yes,No,No,Yes,No,No,No,Yes,Yes,61.45,4131.2,No,Two year,DSL,Credit card (automatic),3,Yes,Female,0,Yes,No,4,61.45,4131.2,2016-04-21 18:07:34,Yes,No,1,No,Yes,No,No,No,Yes
5479,6061-PQHMK,4,3,2,Female,0,No,No,25,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.9,527.5,No,One year,None,Credit card (automatic),2,No,Female,0,No,No,4,19.9,527.5,2019-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5480,6092-QZVPP,4,1,1,Male,0,No,No,36,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,79.2,2854.95,No,Month-to-month,DSL,Credit card (automatic),1,Yes,Male,0,No,No,4,79.2,2854.95,2019-01-21 18:07:34,Yes,No,1,Yes,No,Yes,Yes,Yes,Yes
5481,6210-KBBPI,4,2,1,Male,1,No,No,9,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,99.45,919.4,Yes,Month-to-month,Fiber optic,Credit card (automatic),1,Yes,Male,1,No,No,4,99.45,919.4,2021-04-21 18:07:34,Yes,Yes,2,No,Yes,No,No,Yes,Yes
5482,6298-QDFNH,1,2,1,Male,0,No,No,22,Yes,Yes,No,Yes,No,No,No,No,Yes,79.35,1730.35,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Male,0,No,No,1,79.35,1730.35,2020-03-21 18:07:34,Yes,Yes,2,No,Yes,No,No,No,No
5483,6480-YAGIY,4,2,2,Male,0,No,No,45,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,112.2,5031.85,No,One year,Fiber optic,Credit card (automatic),2,No,Male,0,No,No,4,112.2,5031.85,2018-04-21 18:07:34,Yes,No,2,Yes,Yes,Yes,Yes,Yes,Yes
5484,6485-QXWWE,3,3,3,Female,0,No,Yes,62,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,26.0,1638.7,No,Two year,None,Bank transfer (automatic),3,No,Female,0,No,Yes,3,26.0,1638.7,2016-11-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5485,6698-OXETB,2,3,3,Male,0,No,No,11,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.4,231.45,No,Two year,None,Mailed check,3,No,Male,0,No,No,2,20.4,231.45,2021-02-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5486,6941-KXRRV,3,1,2,Female,1,Yes,No,48,Yes,No,No,Yes,No,No,No,Yes,Yes,58.95,2789.7,No,One year,DSL,Bank transfer (automatic),2,Yes,Female,1,Yes,No,3,58.95,2789.7,2018-01-21 18:07:34,Yes,No,1,No,Yes,No,No,No,Yes
5487,7157-SMCFK,2,3,3,Male,0,No,Yes,61,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.75,1124.2,No,Two year,None,Mailed check,3,No,Male,0,No,Yes,2,19.75,1124.2,2016-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5488,7521-YXVZY,2,3,1,Male,0,No,Yes,3,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.95,58.3,No,Month-to-month,None,Mailed check,1,No,Male,0,No,Yes,2,19.95,58.3,2021-10-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5489,7718-RXDGG,3,2,1,Male,0,Yes,No,15,Yes,No,No,No,No,No,No,No,Yes,68.6,1108.6,No,Month-to-month,Fiber optic,Bank transfer (automatic),1,Yes,Male,0,Yes,No,3,68.6,1108.6,2020-10-21 18:07:34,Yes,No,2,No,No,No,No,No,No
5490,8070-AAWZP,2,1,1,Male,1,Yes,No,24,No,No phone service,No,No,Yes,Yes,No,No,No,34.25,828.2,No,Month-to-month,DSL,Mailed check,1,No,Male,1,Yes,No,2,34.25,828.2,2020-01-21 18:07:34,No,No phone service,1,No,No,Yes,Yes,No,No
5491,8168-UQWWF,3,2,1,Female,0,No,No,11,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,97.85,1105.4,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),1,Yes,Female,0,No,No,3,97.85,1105.4,2021-02-21 18:07:34,Yes,Yes,2,No,No,Yes,No,Yes,Yes
5492,8593-WHYHV,1,2,1,Male,0,No,No,3,Yes,Yes,No,No,No,No,No,Yes,Yes,85.3,264.8,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Male,0,No,No,1,85.3,264.8,2021-10-21 18:07:34,Yes,Yes,2,No,No,No,No,No,Yes
5493,9108-EJFJP,2,1,1,Female,0,Yes,No,1,Yes,No,Yes,Yes,No,No,No,No,Yes,53.55,53.55,No,Month-to-month,DSL,Mailed check,1,Yes,Female,0,Yes,No,2,53.55,53.55,2021-12-21 18:07:34,Yes,No,1,Yes,Yes,No,No,No,No
5494,9504-DSHWM,3,1,1,Male,0,No,No,20,Yes,Yes,Yes,No,No,Yes,No,No,No,59.2,1191.2,No,Month-to-month,DSL,Bank transfer (automatic),1,No,Male,0,No,No,3,59.2,1191.2,2020-05-21 18:07:34,Yes,Yes,1,Yes,No,No,Yes,No,No
5495,9708-KFDBY,4,3,1,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.55,20.55,No,Month-to-month,None,Credit card (automatic),1,No,Male,0,No,No,4,20.55,20.55,2021-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5496,9738-QLWTP,1,2,2,Male,0,No,No,39,Yes,No,No,No,Yes,Yes,No,No,No,81.9,3219.75,No,One year,Fiber optic,Electronic check,2,No,Male,0,No,No,1,81.9,3219.75,2018-10-21 18:07:34,Yes,No,2,No,No,Yes,Yes,No,No
5497,9837-BMCLM,1,2,1,Male,0,No,No,3,Yes,No,No,No,No,No,Yes,No,Yes,78.5,242.05,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Male,0,No,No,1,78.5,242.05,2021-10-21 18:07:34,Yes,No,2,No,No,No,No,Yes,No
5498,9919-KNPOO,1,2,1,Female,0,Yes,No,21,Yes,Yes,No,No,No,No,Yes,Yes,Yes,94.3,1948.35,No,Month-to-month,Fiber optic,Electronic check,1,Yes,Female,0,Yes,No,1,94.3,1948.35,2020-04-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,Yes
5499,9967-ATRFS,2,3,1,Female,0,No,No,19,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.9,367.55,No,Month-to-month,None,Mailed check,1,No,Female,0,No,No,2,19.9,367.55,2020-06-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
